"RESP_NO","REGION","Q1","Q6A","Q6B","Q6C","Q6D","Q6E","Q29B","Q37H","Q38A","Q38B","Q38F","Q84A","Q94","Q100","vio_97_21","night_2020mean","year"
"MLI1105",509,19,0,0,0,2,3,5,3,2,1,2,511,4,1,18,50.80204778157,2013
"MLI1106",509,20,2,3,0,3,4,1,3,3,3,1,511,6,2,18,50.80204778157,2013
"MLI1107",509,35,1,1,1,1,1,4,3,1,1,1,501,2,2,18,50.80204778157,2013
"MLI1108",509,30,2,1,1,1,1,3,2,3,1,1,511,4,1,18,50.80204778157,2013
"MLI1109",509,31,0,0,0,0,1,2,3,3,1,1,517,6,1,18,50.80204778157,2013
"MLI1110",509,58,4,4,4,4,4,2,3,9,9,1,501,1,2,18,50.80204778157,2013
"MLI1111",509,59,1,3,0,0,4,5,3,1,1,3,501,4,1,18,50.80204778157,2013
"MLI1112",509,40,0,3,0,0,3,2,9,2,9,9,510,1,2,18,50.80204778157,2013
"MLI1113",509,36,0,0,2,2,2,2,3,9,9,9,511,2,2,18,50.80204778157,2013
"MLI1114",509,30,3,0,0,3,4,5,0,2,2,2,514,1,1,18,50.80204778157,2013
"MLI1115",509,26,1,0,0,0,1,4,0,1,3,1,514,2,2,18,50.80204778157,2013
"MLI1116",509,42,0,0,0,0,0,1,2,1,1,0,517,6,1,18,50.80204778157,2013
"MLI1117",509,21,1,0,0,0,0,4,2,2,1,2,517,5,2,18,50.80204778157,2013
"MLI1118",509,21,4,0,0,0,4,4,3,1,2,2,518,6,1,18,50.80204778157,2013
"MLI1119",509,45,0,0,0,0,4,3,3,2,2,2,511,9,2,18,50.80204778157,2013
"MLI1120",509,22,0,0,0,0,0,3,3,1,1,9,510,8,1,18,50.80204778157,2013
"MLI1121",509,55,0,0,1,0,3,3,3,1,1,1,501,6,2,18,50.80204778157,2013
"MLI1122",509,29,0,0,0,0,3,1,1,1,2,1,501,8,1,18,50.80204778157,2013
"MLI1123",509,43,0,0,1,1,2,5,1,3,3,3,514,0,2,18,50.80204778157,2013
"MLI1124",509,47,0,0,0,0,1,1,3,1,1,0,514,4,1,18,50.80204778157,2013
"MLI1125",509,25,0,0,0,0,3,4,1,9,2,1,501,4,2,18,50.80204778157,2013
"MLI1126",509,27,0,0,0,0,3,2,0,2,1,2,516,9,1,18,50.80204778157,2013
"MLI1127",509,38,2,3,0,2,4,4,3,3,3,3,518,1,2,18,50.80204778157,2013
"MLI1128",509,42,0,0,2,2,3,1,0,3,3,1,517,1,1,18,50.80204778157,2013
"MLI1129",509,25,2,0,0,4,2,4,2,9,9,1,501,2,2,18,50.80204778157,2013
"MLI1130",509,22,0,2,0,3,3,1,3,3,1,1,514,6,1,18,50.80204778157,2013
"MLI1131",509,28,0,0,0,0,2,5,1,1,1,1,516,8,1,18,50.80204778157,2013
"MLI1132",509,55,2,2,2,2,2,4,1,2,2,2,501,2,2,18,50.80204778157,2013
"MLI1133",509,39,1,0,0,0,4,1,1,2,1,3,514,1,1,18,50.80204778157,2013
"MLI1134",509,23,3,0,0,3,3,4,3,0,0,0,514,8,2,18,50.80204778157,2013
"MLI1135",509,27,1,4,2,9,2,1,1,2,1,1,517,1,1,18,50.80204778157,2013
"MLI1136",509,27,0,3,0,0,2,5,1,3,1,2,501,2,2,18,50.80204778157,2013
"MLI1137",509,61,0,0,3,3,4,2,3,9,9,9,504,1,1,18,50.80204778157,2013
"MLI1138",509,44,0,0,0,0,3,4,3,3,1,1,501,1,2,18,50.80204778157,2013
"MLI1139",509,38,0,0,0,0,0,2,0,3,3,3,505,2,2,18,50.80204778157,2013
"MLI1140",509,20,0,0,0,0,0,4,2,1,1,1,519,7,1,18,50.80204778157,2013
"MLI1141",509,21,0,0,1,0,3,4,3,0,0,0,501,5,2,18,50.80204778157,2013
"MLI1142",509,46,0,0,0,0,1,4,0,3,3,3,514,1,1,18,50.80204778157,2013
"MLI1143",509,25,2,2,2,0,4,4,3,1,1,0,501,3,2,18,50.80204778157,2013
"MLI1144",509,60,0,0,0,0,0,3,3,9,9,9,517,8,1,18,50.80204778157,2013
"MLI1145",509,36,0,0,0,0,0,2,3,2,2,2,503,9,1,18,50.80204778157,2013
"MLI1146",509,38,0,0,0,0,3,2,2,1,9,2,501,2,2,18,50.80204778157,2013
"MLI1147",509,19,2,0,0,0,4,1,0,1,1,1,517,9,1,18,50.80204778157,2013
"MLI1148",509,38,2,0,3,3,4,5,1,1,1,1,500,1,2,18,50.80204778157,2013
"MLI1149",509,30,1,0,0,0,4,4,3,3,3,0,514,1,1,18,50.80204778157,2013
"MLI1150",509,18,0,0,1,0,3,4,2,3,2,1,514,3,2,18,50.80204778157,2013
"MLI1151",509,26,2,0,2,4,3,1,3,1,1,2,501,3,2,18,50.80204778157,2013
"MLI1152",509,52,0,0,0,0,3,1,3,2,2,3,501,9,1,18,50.80204778157,2013
"MLI1153",509,45,0,0,3,3,3,2,3,1,1,1,501,0,2,18,50.80204778157,2013
"MLI1154",509,22,0,0,0,0,2,2,0,3,1,1,501,4,1,18,50.80204778157,2013
"MLI1155",509,25,1,0,0,0,2,4,2,9,9,9,506,1,2,18,50.80204778157,2013
"MLI1156",509,36,0,0,0,0,0,3,3,1,0,0,501,8,1,18,50.80204778157,2013
"MLI1157",509,54,4,0,0,4,4,4,0,1,1,2,504,1,2,18,50.80204778157,2013
"MLI1158",509,58,0,0,0,0,0,1,3,2,1,1,501,2,1,18,50.80204778157,2013
"MLI1159",509,40,4,4,3,2,4,9,9,1,1,1,503,0,2,18,50.80204778157,2013
"MLI1160",509,57,3,1,3,3,4,1,0,3,3,3,501,2,1,18,50.80204778157,2013
"MLI1161",509,38,0,0,0,3,2,2,3,3,3,3,514,2,2,18,50.80204778157,2013
"MLI1162",509,38,0,0,0,0,1,2,3,3,3,1,516,6,1,18,50.80204778157,2013
"MLI1163",509,32,1,0,1,1,2,4,1,1,1,9,514,2,2,18,50.80204778157,2013
"MLI1164",509,55,1,0,0,0,2,2,0,3,3,3,517,3,1,18,50.80204778157,2013
"MLI1165",509,28,0,0,0,0,4,5,3,0,0,1,514,4,2,18,50.80204778157,2013
"MLI1166",509,34,0,0,0,0,0,5,0,3,3,3,511,6,1,18,50.80204778157,2013
"MLI1167",509,31,2,0,0,1,4,3,3,2,1,2,511,1,2,18,50.80204778157,2013
"MLI1168",509,21,3,0,2,2,3,4,3,1,2,3,501,3,1,18,50.80204778157,2013
"MLI1169",509,38,3,0,3,3,4,2,1,3,3,3,501,4,1,18,50.80204778157,2013
"MLI1170",509,65,3,0,0,0,4,4,3,1,1,1,511,0,2,18,50.80204778157,2013
"MLI1171",509,35,1,0,0,0,2,4,2,1,1,1,501,1,1,18,50.80204778157,2013
"MLI1172",509,48,1,1,1,1,1,5,3,1,1,1,501,4,2,18,50.80204778157,2013
"MLI1173",509,38,0,0,0,0,1,1,1,1,1,2,514,5,2,18,50.80204778157,2013
"MLI1174",509,28,2,1,4,1,4,1,2,0,0,1,501,6,1,18,50.80204778157,2013
"MLI1175",509,49,0,0,0,0,0,1,0,3,0,3,501,4,2,18,50.80204778157,2013
"MLI1176",509,55,4,2,4,3,4,5,1,3,3,3,514,2,1,18,50.80204778157,2013
"MLI1177",509,55,0,0,0,4,3,2,3,1,1,1,511,2,2,18,50.80204778157,2013
"MLI1178",509,53,3,2,0,3,3,2,3,2,3,3,501,0,1,18,50.80204778157,2013
"MLI1179",509,35,0,0,0,0,2,4,0,1,1,1,503,2,1,18,50.80204778157,2013
"MLI1180",509,59,0,0,0,0,0,1,1,1,1,1,501,6,2,18,50.80204778157,2013
"MLI1181",509,21,4,0,0,2,2,4,2,2,1,2,501,5,1,18,50.80204778157,2013
"MLI1182",509,32,0,0,0,0,1,1,3,1,1,1,501,6,2,18,50.80204778157,2013
"MLI1183",509,24,1,4,3,0,3,1,0,1,2,2,501,9,1,18,50.80204778157,2013
"MLI1184",509,30,3,3,4,4,4,1,3,3,3,3,514,8,2,18,50.80204778157,2013
"MLI1185",509,67,4,3,3,3,4,4,3,9,9,9,517,0,2,18,50.80204778157,2013
"MLI1186",509,49,0,0,0,0,0,2,2,1,1,3,514,9,1,18,50.80204778157,2013
"MLI1187",509,20,0,0,0,0,1,5,1,1,1,9,519,3,2,18,50.80204778157,2013
"MLI1188",509,42,1,0,0,0,1,3,1,2,2,1,509,8,1,18,50.80204778157,2013
"MLI1189",509,20,0,0,0,0,0,5,3,0,0,0,501,3,2,18,50.80204778157,2013
"MLI1190",509,72,0,0,0,0,1,5,0,3,3,3,510,3,1,18,50.80204778157,2013
"MLI1191",509,47,0,0,0,0,0,3,3,9,9,9,506,0,1,18,50.80204778157,2013
"MLI1192",509,18,0,4,0,1,3,4,3,9,9,9,517,9,2,18,50.80204778157,2013
"MLI1193",509,30,0,0,0,0,0,4,0,3,3,3,501,7,1,18,50.80204778157,2013
"MLI1194",509,40,3,0,0,0,4,4,1,3,3,3,501,0,2,18,50.80204778157,2013
"MLI1195",509,18,0,0,0,0,1,1,1,1,1,1,517,4,1,18,50.80204778157,2013
"MLI1196",509,55,1,0,1,2,3,4,3,1,1,3,511,6,2,18,50.80204778157,2013
"MLI1197",509,64,2,4,4,4,4,5,1,1,1,1,501,1,1,18,50.80204778157,2013
"MLI1198",509,19,0,0,0,0,0,5,0,2,1,1,501,1,2,18,50.80204778157,2013
"MLI1199",509,38,0,0,0,2,2,1,3,1,1,1,503,8,1,18,50.80204778157,2013
"MLI1200",509,45,0,2,0,3,4,3,3,9,9,9,501,0,2,18,50.80204778157,2013
