"RESP_NO","REGION","Q1","Q6A","Q6B","Q6C","Q6D","Q6E","Q29B","Q37H","Q38A","Q38B","Q38F","Q84A","Q94","Q100","vio_97_21","night_2020mean","year"
"MLI1094",505,68,0,0,0,0,4,2,2,0,0,0,506,0,1,47,0.0285589630457245,2015
"MLI1095",505,63,3,3,2,2,3,4,3,2,2,0,506,0,2,47,0.0285589630457245,2015
"MLI1096",505,72,3,0,2,0,2,2,0,9,0,0,506,0,1,47,0.0285589630457245,2015
"MLI1097",505,37,3,3,1,0,1,1,0,2,2,2,506,1,1,47,0.0285589630457245,2015
"MLI1098",505,46,0,3,2,0,4,1,3,2,3,3,506,1,2,47,0.0285589630457245,2015
"MLI1099",505,30,0,3,1,0,3,1,2,1,1,1,506,0,2,47,0.0285589630457245,2015
"MLI1100",505,56,0,3,0,0,3,1,2,1,1,2,506,0,1,47,0.0285589630457245,2015
"MLI1101",505,50,0,3,0,0,4,4,1,0,0,0,506,1,1,47,0.0285589630457245,2015
"MLI1102",505,50,0,0,0,0,4,2,1,1,1,3,506,0,2,47,0.0285589630457245,2015
"MLI1103",505,32,2,2,0,0,1,1,0,9,0,1,506,0,2,47,0.0285589630457245,2015
"MLI1104",505,50,3,3,2,0,2,2,3,0,0,0,506,1,1,47,0.0285589630457245,2015
"MLI1105",505,80,0,2,0,4,3,5,3,0,0,0,517,0,2,47,0.0285589630457245,2015
"MLI1106",505,65,4,4,0,4,3,3,1,2,2,2,504,1,1,47,0.0285589630457245,2015
"MLI1107",505,27,3,0,1,2,3,5,3,2,2,3,517,1,2,47,0.0285589630457245,2015
"MLI1108",505,45,0,0,1,0,2,1,3,2,2,2,517,1,1,47,0.0285589630457245,2015
"MLI1109",505,51,0,0,0,0,0,2,3,2,2,2,504,1,1,47,0.0285589630457245,2015
"MLI1110",505,59,0,0,0,0,0,3,1,1,1,2,517,1,2,47,0.0285589630457245,2015
"MLI1111",505,83,3,0,0,0,3,2,3,0,0,0,517,0,1,47,0.0285589630457245,2015
"MLI1112",505,71,3,0,0,0,2,4,0,3,3,3,517,1,2,47,0.0285589630457245,2015
"MLI1113",505,40,0,0,0,2,0,5,3,0,0,0,517,1,2,47,0.0285589630457245,2015
"MLI1114",505,28,2,0,4,3,3,3,3,1,1,0,506,1,1,47,0.0285589630457245,2015
"MLI1115",505,40,0,0,0,0,4,5,0,2,2,1,518,1,1,47,0.0285589630457245,2015
"MLI1116",505,42,2,0,0,0,4,4,2,2,2,2,518,1,2,47,0.0285589630457245,2015
"MLI1117",505,63,0,0,0,2,3,1,2,3,2,0,514,2,1,47,0.0285589630457245,2015
"MLI1118",505,80,0,0,0,0,0,2,2,2,1,3,518,1,2,47,0.0285589630457245,2015
"MLI1119",505,40,0,0,1,2,2,2,1,0,0,0,514,1,2,47,0.0285589630457245,2015
"MLI1120",505,50,0,0,1,0,3,1,3,0,0,0,514,1,1,47,0.0285589630457245,2015
"MLI1121",505,35,2,0,2,2,4,5,3,9,9,0,504,0,2,47,0.0285589630457245,2015
"MLI1122",505,60,0,0,0,0,0,5,3,2,2,0,504,1,1,47,0.0285589630457245,2015
"MLI1123",505,72,2,0,0,0,3,1,2,1,1,2,504,4,1,47,0.0285589630457245,2015
"MLI1124",505,50,3,0,0,0,3,2,2,1,1,1,504,1,2,47,0.0285589630457245,2015
"MLI1125",505,25,2,0,0,0,3,2,2,2,2,3,504,1,1,47,0.0285589630457245,2015
"MLI1126",505,33,0,0,0,0,4,1,1,0,2,2,504,1,2,47,0.0285589630457245,2015
"MLI1127",505,36,3,0,0,0,3,5,3,1,1,1,504,0,1,47,0.0285589630457245,2015
"MLI1128",505,40,2,0,0,0,1,4,3,1,1,0,504,0,2,47,0.0285589630457245,2015
"MLI1129",505,30,0,0,0,0,0,1,3,2,2,2,504,1,2,47,0.0285589630457245,2015
"MLI1130",505,48,3,0,0,0,4,5,3,0,0,0,504,1,1,47,0.0285589630457245,2015
"MLI1131",505,35,3,0,0,0,3,1,3,1,1,2,504,1,1,47,0.0285589630457245,2015
"MLI1132",505,50,0,0,2,0,3,4,3,1,2,1,504,1,2,47,0.0285589630457245,2015
"MLI1133",505,25,2,2,1,2,2,4,1,0,0,2,504,1,2,47,0.0285589630457245,2015
"MLI1134",505,30,0,0,2,0,3,1,3,1,1,1,504,0,1,47,0.0285589630457245,2015
"MLI1135",505,38,3,0,3,2,3,5,3,2,2,2,504,1,1,47,0.0285589630457245,2015
"MLI1136",505,45,3,0,3,2,3,3,3,9,1,1,504,0,2,47,0.0285589630457245,2015
"MLI1137",505,55,2,0,0,0,1,5,3,1,1,1,506,0,1,47,0.0285589630457245,2015
"MLI1138",505,35,1,0,1,0,2,1,3,3,3,3,506,0,2,47,0.0285589630457245,2015
"MLI1139",505,34,0,0,0,0,0,4,3,0,0,0,506,0,1,47,0.0285589630457245,2015
"MLI1140",505,45,0,0,0,0,4,1,3,1,2,3,506,0,2,47,0.0285589630457245,2015
"MLI1141",505,34,0,0,0,0,1,4,3,1,3,3,506,2,1,47,0.0285589630457245,2015
"MLI1142",505,28,0,0,0,0,3,4,1,1,1,1,506,4,2,47,0.0285589630457245,2015
"MLI1143",505,54,2,0,2,0,4,1,3,1,1,1,506,0,1,47,0.0285589630457245,2015
"MLI1144",505,28,0,0,3,0,3,5,3,0,0,2,506,0,2,47,0.0285589630457245,2015
"MLI1145",505,22,0,0,0,0,3,4,3,0,0,0,506,1,2,47,0.0285589630457245,2015
"MLI1146",505,57,0,0,0,0,0,2,2,2,2,2,506,2,1,47,0.0285589630457245,2015
"MLI1147",505,27,3,3,3,3,3,5,3,0,0,0,506,1,2,47,0.0285589630457245,2015
"MLI1148",505,28,1,1,1,1,1,1,3,1,2,0,506,0,1,47,0.0285589630457245,2015
"MLI1149",505,38,2,3,2,0,1,5,3,2,2,1,506,1,2,47,0.0285589630457245,2015
"MLI1150",505,35,2,3,3,0,0,1,0,2,2,3,506,1,1,47,0.0285589630457245,2015
"MLI1151",505,31,1,3,0,0,3,4,3,3,3,3,506,0,1,47,0.0285589630457245,2015
"MLI1152",505,45,1,2,0,0,0,1,3,1,1,1,506,1,2,47,0.0285589630457245,2015
"MLI1153",505,33,3,0,2,0,4,1,3,9,9,3,506,1,1,47,0.0285589630457245,2015
"MLI1154",505,19,0,0,0,0,3,1,3,0,1,2,506,0,2,47,0.0285589630457245,2015
"MLI1155",505,30,0,0,0,0,4,1,0,0,0,0,506,1,1,47,0.0285589630457245,2015
"MLI1156",505,23,0,0,0,0,0,2,1,1,1,2,506,0,2,47,0.0285589630457245,2015
"MLI1157",505,30,0,0,0,1,3,4,3,3,0,2,506,1,1,47,0.0285589630457245,2015
"MLI1158",505,22,0,0,0,2,3,2,1,0,1,3,506,0,2,47,0.0285589630457245,2015
"MLI1159",505,34,1,0,1,2,3,2,3,1,2,0,506,0,1,47,0.0285589630457245,2015
"MLI1160",505,47,1,0,0,0,3,2,3,0,0,0,518,1,2,47,0.0285589630457245,2015
"MLI1161",505,29,0,0,1,0,4,5,3,2,2,2,506,0,2,47,0.0285589630457245,2015
"MLI1162",505,20,1,2,1,0,3,1,3,2,2,2,506,2,2,47,0.0285589630457245,2015
"MLI1163",505,31,0,2,0,0,4,1,1,2,2,2,506,0,1,47,0.0285589630457245,2015
"MLI1164",505,55,1,0,1,0,2,1,3,1,1,2,506,0,1,47,0.0285589630457245,2015
"MLI1165",505,21,1,1,0,0,3,1,2,1,1,2,506,3,2,47,0.0285589630457245,2015
"MLI1166",505,54,0,0,0,0,3,5,3,2,2,2,506,0,1,47,0.0285589630457245,2015
"MLI1167",505,19,0,0,0,0,3,5,3,2,2,2,506,4,2,47,0.0285589630457245,2015
"MLI1168",505,43,2,0,1,0,4,1,3,2,2,2,506,0,1,47,0.0285589630457245,2015
"MLI1169",505,21,0,0,0,0,3,2,3,0,0,0,506,2,2,47,0.0285589630457245,2015
"MLI1170",505,45,0,0,0,0,3,2,2,0,2,3,506,0,1,47,0.0285589630457245,2015
"MLI1171",505,35,0,1,1,0,4,1,3,2,2,0,506,0,1,47,0.0285589630457245,2015
"MLI1172",505,22,0,3,0,0,3,4,3,1,1,1,506,0,2,47,0.0285589630457245,2015
"MLI1173",505,50,0,0,0,0,0,1,3,1,3,3,506,2,1,47,0.0285589630457245,2015
"MLI1174",505,60,0,0,0,0,3,2,0,3,3,3,506,0,2,47,0.0285589630457245,2015
"MLI1175",505,22,1,2,0,0,0,1,1,1,1,0,506,0,2,47,0.0285589630457245,2015
"MLI1176",505,52,2,0,1,0,2,4,3,3,3,1,506,0,1,47,0.0285589630457245,2015
"MLI1177",505,40,0,0,0,0,0,1,3,2,2,2,506,0,2,47,0.0285589630457245,2015
"MLI1178",505,50,0,0,0,0,1,2,3,0,0,1,506,1,1,47,0.0285589630457245,2015
"MLI1179",505,21,0,0,0,0,1,2,3,2,1,2,516,4,2,47,0.0285589630457245,2015
"MLI1180",505,37,0,3,0,0,4,1,3,2,2,2,506,2,1,47,0.0285589630457245,2015
"MLI1181",505,30,0,3,1,0,4,4,3,1,1,1,506,0,2,47,0.0285589630457245,2015
"MLI1182",505,34,0,0,0,0,0,5,3,0,0,0,506,0,2,47,0.0285589630457245,2015
"MLI1183",505,23,0,0,0,0,1,5,1,1,1,1,506,2,1,47,0.0285589630457245,2015
"MLI1184",505,34,0,1,0,0,0,4,1,1,1,2,506,4,1,47,0.0285589630457245,2015
"MLI1185",505,43,0,0,3,0,3,3,3,9,9,0,504,1,1,47,0.0285589630457245,2015
"MLI1186",505,32,0,3,3,4,4,5,3,9,1,1,504,0,2,47,0.0285589630457245,2015
"MLI1187",505,45,0,0,0,0,2,1,3,1,2,2,504,2,1,47,0.0285589630457245,2015
"MLI1188",505,62,2,0,2,0,3,2,1,1,1,1,504,2,2,47,0.0285589630457245,2015
"MLI1189",505,38,2,0,3,0,4,1,0,2,2,3,504,1,2,47,0.0285589630457245,2015
"MLI1190",505,22,0,0,0,0,0,1,0,1,2,3,504,7,1,47,0.0285589630457245,2015
"MLI1191",505,72,0,0,3,2,1,4,3,3,3,3,504,1,1,47,0.0285589630457245,2015
"MLI1192",505,56,0,0,2,0,4,4,0,2,2,1,504,0,2,47,0.0285589630457245,2015
"MLI1193",505,35,0,0,0,0,3,5,3,0,0,0,514,1,2,47,0.0285589630457245,2015
"MLI1194",505,60,0,0,0,0,2,1,3,9,0,0,514,1,1,47,0.0285589630457245,2015
"MLI1195",505,31,0,3,3,0,3,4,3,0,0,0,514,1,2,47,0.0285589630457245,2015
"MLI1196",505,45,3,0,0,0,3,1,3,1,2,1,514,1,1,47,0.0285589630457245,2015
"MLI1197",505,22,0,0,0,0,3,4,3,0,0,0,514,1,2,47,0.0285589630457245,2015
"MLI1198",505,43,0,0,0,0,0,2,3,2,2,2,514,1,1,47,0.0285589630457245,2015
"MLI1199",505,40,2,0,0,0,2,4,0,0,0,0,514,1,1,47,0.0285589630457245,2015
"MLI1200",505,31,0,0,1,0,2,4,0,1,1,0,514,2,2,47,0.0285589630457245,2015
